,Stretches,P
0,1.0,-0.000368440663354864
1,0.98,-0.037972187740481014
2,0.96,-0.07716454989671086
3,0.94,-0.11808145954102311
4,0.9199999999999999,-0.1608737058076833
5,0.8999999999999999,-0.2057089267053297
