,Stretches,P
0,1.0,-0.00036844074347657625
1,0.98,-0.037972196336062976
2,0.96,-0.0771645680805012
3,0.94,-0.11808148851907757
4,0.9199999999999999,-0.16087374697349588
5,0.8999999999999999,-0.20570898159892395
