Alpha,BCsType,CompressionCostNoNorm,CompressionCostNormMax,CompressionCostStep,ConstitutiveModel,Lambda,Mu,NumberElements,SimpleShearCostNoNorm,SimpleShearCostNormMax,SimpleShearCostStep,TensileCostNoNorm,TensileCostNormMax,TensileCostStep,TotalCostNoNorm,TotalCostNormMax,TotalCostStep
-22.0,Fixed,0.52685207899137,0.4076696466182179,20.596702742922044,Ogden,5.2,2.0,20,0.005861170192503023,0.020290668280330097,936.7846033868385,0.012275268348823642,0.0703932626490459,6129.992513003347,0.18166283917756554,0.1661178591825313,2362.457939711036
-31.0,Fixed,1.9674073570656672,1.5223481010923,16.020748474403813,Ogden,4.4,2.0,20,0.07967738059492319,0.2758335359660968,613.5575394478138,0.008272526992142475,0.04743930224425706,3458.0489896260915,0.6851190882175776,0.6152069797675512,1362.5424258494363
-24.0,Fixed,1.3013858102352969,1.0069913634739154,30.022212437713893,Ogden,4.6,2.4,20,0.03874306208818612,0.1341238345204753,1679.9664848368136,0.015672231841538167,0.08987335355677661,9538.935132233697,0.4519337013883404,0.41032951718372246,3749.6412765027417
-31.0,Fixed,3.500436196422546,2.7085811067447136,24.052708211317324,Ogden,4.7,2.4,20,0.20623763869085587,0.7139699712093919,1026.1624626334726,0.015469928061863746,0.08871323039752357,5523.589416455041,1.2407145877250885,1.1704214361172098,2191.2681957666105
-24.0,Fixed,0.14049586090129346,0.10871343257220173,3.3928644817018876,Ogden,5.0,0.7,20,0.15169597975534363,0.525153289118342,20.659176394792837,0.043572434615395686,0.24986873989063246,249.47361195301602,0.1119214250906776,0.2945784871937254,91.1752176098369
-19.0,Fixed,0.05056034966444774,0.0391227836095083,9.9274660778384,Ogden,3.8,1.2,20,0.0885713108201399,0.30662325576285404,328.408530275869,0.029570735231310534,0.16957515491402836,2496.656946454982,0.05623413190529939,0.1717737314287969,944.9976476028964
-12.0,Fixed,0.05963244756749597,0.04614262673758701,35.1841625362105,Ogden,4.0,1.6,20,0.0751713479043427,0.2602341911967127,1930.2687647546672,0.02002144348309092,0.11481416859235591,13922.239379162747,0.05160841298497654,0.1403969955088852,5295.897435484541
-12.0,Fixed,0.08906779700066549,0.06891922567305507,57.390714193908494,Ogden,4.3,2.0,20,0.038557071103242135,0.13347995603637028,3676.4616616503745,0.01709337809794259,0.098023002008199,24622.15551577215,0.048239415400616735,0.10014072790587476,9452.002630538811
-26.0,Fixed,0.25446501767472046,0.19690092906295836,3.302876922630831,Ogden,3.7,0.6,20,0.16707669143201231,0.5783994683447821,15.854285177563268,0.07481519862470429,0.42903224412475205,170.49232190522986,0.1654523025771457,0.4014442138441641,63.21649466847466
-21.0,Fixed,0.007975907431236804,0.006171628610020513,10.219262807738298,Ogden,3.7,1.3,20,0.059253211968227235,0.20512751363699017,370.92995581937885,0.02642018334697753,0.15150812615497455,2608.8349708115616,0.031216434248813856,0.12093575613399508,996.6613964795596
-16.0,Fixed,0.04413378683168101,0.0341500128765552,22.351215326858295,Ogden,5.1,1.7,20,0.042190891468249864,0.14605980633844662,1005.0026050370021,0.009722111507733047,0.05575203159878363,7552.810388712893,0.032015596602554645,0.07865395027126182,2860.0547363589176
-23.0,Fixed,0.0022688690464053502,0.0017556142971701803,5.912833757561511,Ogden,5.0,1.1,20,0.07062487169209286,0.24449483580567308,115.69938529155127,0.018644635913696195,0.10691878300114109,1030.590545104141,0.030512792217398138,0.11772307770132812,384.06758805108456
-25.0,Fixed,0.005486397729364925,0.004245286130063518,4.871793588425099,Ogden,4.5,1.0,20,0.07312338584335883,0.2531443921522699,81.7030664954962,0.028389227581111738,0.1627997284240428,713.4151018955409,0.035666337051278495,0.1400631355687921,266.6633206598207
-11.0,Fixed,0.26780524483666573,0.20722338181540553,104.83676680328432,Ogden,4.3,2.4,20,0.023693805699556154,0.08202511375002029,7788.077042971569,0.02815794019483955,0.1614733970342423,48854.4377266314,0.10655233024368714,0.15024063086655604,18915.78384546875
-20.0,Fixed,0.056666145241776225,0.0438473498105147,19.171882301055952,Ogden,3.7,1.7,20,0.02407931256130766,0.08335969227183083,997.012001966574,0.015768690045536264,0.0904264989134192,6218.940797761571,0.032171382616206716,0.0725445136652549,2411.708227343067
-13.0,Fixed,0.7166949127869748,0.5545669714131023,6.321221699596098,Ogden,3.4,0.6,20,0.250460814971617,0.8670653038382308,67.16997168794576,0.08455887856222624,0.48490796117789114,829.9118849059947,0.3505715354402727,0.6355134121430748,301.1343594311789
-29.0,Fixed,0.20836885881851103,0.16123246434446575,8.340187383211997,Ogden,3.4,1.4,20,0.003103351673049378,0.010743431309262376,290.6653214460368,0.025721575684624184,0.1475019186108936,1766.1375380897641,0.07906459539206152,0.10649260475487392,688.3810156396709
-15.0,Fixed,0.19082620799749728,0.14765824390171675,40.472922233954996,Ogden,5.1,2.1,20,0.020823940892330885,0.07208998596832153,2298.109836552913,0.0155351634819178,0.08908732682681476,15682.866223325205,0.07572843745724865,0.10294518556561767,6007.149660704024
-15.0,Fixed,0.5292678544596044,0.40953893473667713,59.92075018217381,Ogden,5.4,2.5,20,0.01531723758586674,0.05302643953648783,3791.257163817249,0.031337937363226355,0.17970928154090782,24495.217548700137,0.19197434313623252,0.21409155193802423,9448.798487566519
-31.0,Fixed,0.021640860585125175,0.016745349100912656,2.925913351281232,Ogden,5.2,0.8,20,0.057209354102460815,0.19805192282417683,19.541312099300107,0.02927933137099031,0.16790408199785595,200.97195581800392,0.03604318201952544,0.12756711797431516,74.47972708952842
-17.0,Fixed,0.0757857105064571,0.058641761232157946,24.321464894355106,Ogden,4.7,1.8,20,0.02969922073225362,0.10281514036791892,1209.8239069528295,0.010146642492762615,0.058186529996915044,8389.10963405943,0.038543857910491114,0.0732144771989973,3207.751668635539
-24.0,Fixed,0.4260747256005064,0.3296897549518028,15.13104986288295,Ogden,4.8,1.8,20,0.0037965562725359578,0.013143222497133438,621.2061592584838,0.008608331478936013,0.04936499321620643,4046.4614412442943,0.14615987111732612,0.1307326568883809,1560.9328834552205
-26.0,Fixed,1.1764044463813927,0.9102827986453831,23.197533427066208,Ogden,4.2,2.2,20,0.03299501104271212,0.11422477116085808,1217.5789713755426,0.010134004231385826,0.058114055128973864,6807.18946700588,0.40651115388516357,0.360873874978405,2682.6553239361633
-12.0,Fixed,0.3007368588229009,0.23270533390722972,12.699894101623752,Ogden,4.2,1.0,20,0.16587619846808832,0.5742435056779738,360.30090877987976,0.03637855044969866,0.20861497963444614,3544.24680567508,0.167663869246896,0.33852127307321656,1305.7492028521945
-19.0,Fixed,0.6395641263750766,0.4948844121260223,49.168720296845166,Ogden,4.0,2.5,20,0.01672069147599323,0.05788502858884469,3458.970190256736,0.015596300016128762,0.08943791794937679,19304.05170266573,0.22396037262239954,0.21406911955474794,7604.06353773977
-28.0,Fixed,0.5876051442353954,0.45467938925114215,14.743278467752678,Ogden,3.4,1.8,20,0.0075517358802341455,0.02614320394287351,709.7759386391793,0.015706663610570742,0.09007080460160152,3922.077737714463,0.20362118124206677,0.19029779926520574,1548.8656516071317
-23.0,Fixed,0.8466227167668436,0.6551030118815347,25.23679572993234,Ogden,4.8,2.2,20,0.014424114567851315,0.04993455475974853,1304.055102192407,0.013403769634464721,0.0768647209620148,7846.711723549836,0.2914835336563866,0.26063409586776604,3058.6678738240585
-18.0,Fixed,0.24737555603924222,0.19141521792145183,5.173604591783306,Ogden,4.9,0.8,20,0.17289905356670526,0.5985557877831975,59.58323045337507,0.03828872662173386,0.21956899947034716,705.4168030915442,0.15285444540922713,0.3365133350583322,256.72454604556754
-11.0,Fixed,0.11410839806832551,0.08829523916037768,28.910990629777565,Ogden,4.2,1.4,20,0.10463022484043284,0.36221729016658005,1361.3972473771519,0.02253109241845497,0.1292059009475113,10959.87670120788,0.08042323844240444,0.19323947675815634,4116.728313071603
-25.0,Fixed,0.5884338013370009,0.4553205907595919,16.925036578025733,Ogden,4.4,1.9,20,0.005364863581441592,0.018572514314546398,768.4263408658036,0.008922408253141502,0.051166085317034586,4670.259076834795,0.200907024390528,0.17501973013039096,1818.5368180928747
-11.0,Fixed,0.060619499766179225,0.04690639181905218,49.911448762525374,Ogden,4.5,1.8,20,0.05788775788551407,0.20040047536060748,2890.1683442651165,0.01652467841812999,0.09476175958221872,21044.729733193635,0.04501064535660776,0.1140228755872928,7994.936508740426
-25.0,Fixed,1.332013577980973,1.030690636479516,25.677946121077344,Ogden,4.7,2.3,20,0.037604524930471936,0.1301823554244481,1324.880770630642,0.01424390026189947,0.0816825004382728,7633.213623560934,0.4612873343911148,0.414185164114079,2994.5907801042176
-20.0,Fixed,0.3646127762764184,0.28213148924392806,4.681138586287886,Ogden,3.6,0.7,20,0.18657846033592113,0.6459122534563646,47.39186901246298,0.06806712740431778,0.3903350249444759,492.0812376165543,0.20641945467221912,0.4394595892149229,181.38474840510173
-13.0,Fixed,0.23256755073020077,0.17995702209727535,14.322054408903046,Ogden,3.8,1.1,20,0.1432909742782624,0.4960561681632205,497.8167680412791,0.036808168664152395,0.2110786510548558,4269.130929676899,0.1375555645575385,0.29569728043845056,1593.7565840423601
-13.0,Fixed,0.15370751993263754,0.1189364013775249,67.48055967564237,Ogden,3.9,2.2,20,0.025231819968901684,0.08734953469749959,4834.888741482723,0.019512692349037197,0.11189670469790056,29591.515624350897,0.0661506774168588,0.10606088025764167,11497.961641836422
-20.0,Fixed,0.06354237526005224,0.04916806576362018,7.860518187436468,Ogden,3.9,1.1,20,0.09787637561632004,0.3388362741372,212.76894651121043,0.03271495133364233,0.18760585075115943,1708.3141050116594,0.06471123407000487,0.19187006355065986,642.9811899034354
-13.0,Fixed,0.06003673979459191,0.046455461546298836,26.303321385414865,Ogden,4.1,1.5,20,0.08204402626968994,0.2840265794619491,1295.9411603865094,0.01897641044334395,0.10882136394211057,9668.95268916858,0.053685725502541935,0.14643446831678616,3663.7323903135016
-22.0,Fixed,0.21257819825281643,0.1644895833501735,4.822207623812926,Ogden,3.5,0.8,20,0.14645993414286024,0.5070267271632785,66.74694860005255,0.06016185667466816,0.34500177576647584,606.2072242923373,0.13973332969011495,0.3388393620933092,225.92546017206757
-17.0,Fixed,0.05186967140636101,0.04013591566899872,10.140425779746959,Ogden,4.9,1.2,20,0.09975252150794187,0.34533126620910665,284.9736361582789,0.017100793603476435,0.09806552666948429,2550.9073304179096,0.056240995505926435,0.16117756951586323,948.6737974519787
-17.0,Fixed,0.7362478894121189,0.5696967495594979,56.65468540483384,Ogden,5.0,2.6,20,0.018701009429614824,0.06474065184611068,3737.165043919635,0.02849221824722801,0.16339033457653615,22588.153412040934,0.2611470390296539,0.2659425786607149,8793.9910471218
-17.0,Fixed,0.03170710499889355,0.02453444677476047,17.681181081305066,Ogden,5.2,1.6,20,0.04598052646893078,0.15917906822248126,711.6855977866802,0.009191994824331251,0.05271204568003018,5522.095431427596,0.028959875430718526,0.07880852022575731,2083.8207367651935
-31.0,Fixed,2.9996796286549556,2.3211037460889736,21.987213575482297,Ogden,4.5,2.3,20,0.16638296200788533,0.5759978602769478,940.6093482497698,0.011828777058584436,0.06783283156345327,5070.79017442575,1.0592971225738086,0.9883114793097917,2011.1289120836673
-26.0,Fixed,2.0478404855237855,1.584585959425694,34.47428095237818,Ogden,4.2,2.6,20,0.09833470548107942,0.34042295716181115,2070.014814192382,0.01558861463500904,0.08939384567035649,10941.109736000359,0.7205879352132912,0.6714675874192872,4348.532943715039
-26.0,Fixed,0.01329457294343736,0.010287126254046743,4.04326313125856,Ogden,4.6,0.9,20,0.0842455138938194,0.29164786559378664,50.239622313238,0.03271542182223217,0.18760854879619904,471.60675094176423,0.04341850288649631,0.16318118021467745,175.29654546208693
-19.0,Fixed,0.011739124338824273,0.009083545195413765,15.268184794878374,Ogden,3.9,1.5,20,0.04748233159508129,0.16437813745875712,678.0440817843693,0.017926196800791962,0.1027988508143338,4630.276951010429,0.02571588424489918,0.09208684448950157,1774.5297391965587
-12.0,Fixed,0.06504921649827361,0.05033403522562077,52.18545237508092,Ogden,4.1,1.9,20,0.04616911829301804,0.15983195049978347,3297.3520701935377,0.017809608328860048,0.10213026722875862,22141.90353611388,0.0430093143733839,0.10409875098472095,8497.147019560833
-21.0,Fixed,0.02834161400175382,0.021930284088096344,9.054236745925454,Ogden,3.5,1.2,20,0.07482085105956635,0.25902081315494285,303.58632345512444,0.034051732580300476,0.1952717029937578,2170.771652190158,0.04573806588054021,0.15874093341226567,827.8040707970694
-21.0,Fixed,0.5231616296531283,0.40481403640507485,36.630664753952765,Ogden,3.6,2.3,20,0.01158718817947653,0.0401134558338282,2479.9883076716114,0.01259373573385641,0.07221953297102342,13552.158346382183,0.18244751785548707,0.17238234173664216,5356.259106269249
-28.0,Fixed,0.04833774866343729,0.03740297078008969,6.312128889059275,Ogden,3.6,1.2,20,0.02192606863890674,0.07590542004954348,170.61013509036474,0.03063498093201723,0.17567813572097288,1156.1697559972827,0.03363293274478709,0.09632884218353537,444.36400665890227
-30.0,Fixed,0.04695588310303888,0.03633370548315853,2.465334584059171,Ogden,5.4,0.6,20,0.12330178646357867,0.42685599723835027,7.117015230647342,0.04442032603446232,0.25473102409201615,87.14513366537935,0.07155933186702662,0.23930690893784165,32.24249449336195
-16.0,Fixed,0.16741116524511013,0.12954006123706702,32.22692174254037,Ogden,5.2,2.0,20,0.021415278733178635,0.07413712665459532,1690.9557011062536,0.013535611137648807,0.07762077397022228,11789.752713174146,0.06745401837197919,0.09376598728729486,4504.311778674313
-11.0,Fixed,0.23182474536133538,0.17938225127581212,86.55220108728658,Ogden,4.9,2.3,20,0.02587305553861469,0.08956941533690457,5810.433326109027,0.024814266639354057,0.14229890046802135,39131.797095178335,0.09417068917976805,0.137083522360246,15009.594207458218
-25.0,Fixed,0.05897232123361196,0.04563183162072408,7.468050906245244,Ogden,4.6,1.3,20,0.027563407013254253,0.09542120941941544,200.56409716322165,0.014995920858760465,0.08599500765913543,1504.587792827389,0.03384388303520889,0.07568268289975832,570.8733136322853
-13.0,Fixed,0.17595794124687597,0.13615341874537443,17.015682493387356,Ogden,3.8,1.2,20,0.1261769755455368,0.4368095570206375,672.0724800157486,0.032184851564731325,0.184565961829568,5465.018288326434,0.1114399227857147,0.2525096458651933,2051.3688169451902
-13.0,Fixed,0.4055620118995251,0.31381734772571934,102.46103381820605,Ogden,3.9,2.6,20,0.018521498097303888,0.06411920514232099,8184.303455403669,0.027190425672960622,0.15592512697447478,47186.08668391603,0.1504246452232632,0.17795389328083835,18490.950391045968
-13.0,Fixed,0.3463770065926328,0.26802094459725534,9.427948370455429,Ogden,4.3,0.9,20,0.18082297756292187,0.625987462347337,205.57115770367196,0.04050485915149452,0.2322775443916879,2185.2244078137596,0.18923494776901642,0.3754286504454267,800.0745046292956
-20.0,Fixed,0.2185363530033405,0.16909990745915854,27.424851643051014,Ogden,3.8,2.0,20,0.009975026573306574,0.03453234569870191,1638.38802452314,0.012017572461566324,0.06891549012629519,9655.030743800857,0.08017631734607113,0.09084924776138521,3773.6145399890156
-29.0,Fixed,0.06876792487272555,0.053211511825487924,3.9990022395103133,Ogden,5.4,1.0,20,0.03579008169185313,0.12390097053728112,47.77361577947034,0.017139108304629558,0.09828524462146289,440.4581208388962,0.04056570495640275,0.0917992423280773,164.07691295262563
-31.0,Fixed,1.6843341391206013,1.3033106077836,12.326451743722462,Ogden,5.1,1.8,20,0.04535393924600697,0.1570098984028943,361.06588120429524,0.008015316321048765,0.04596431222270107,2246.897423355541,0.5792344648958857,0.5020949394697318,873.4299187678529
-17.0,Fixed,0.4656712215249404,0.36032888525899875,4.247004872493666,Ogden,5.1,0.6,20,0.22975669227304335,0.7953901140869832,21.837988610624777,0.05429034608250897,0.31133124608716944,336.8811344035102,0.24990608662683092,0.4890167484777172,120.98870929554289
-31.0,Fixed,0.26290849043015296,0.20343435218435424,4.523830534703642,Ogden,5.3,1.1,20,0.009640398581756008,0.03337390372365903,61.36718719304419,0.013401418885160103,0.07685124044912338,512.438400081508,0.09531676929902304,0.10455316545237887,192.77647260308527
-19.0,Fixed,0.10608483321848458,0.08208673400801102,6.731623524800308,Ogden,4.5,1.0,20,0.12276399176785904,0.4249942164991174,136.78239104974904,0.029960050977380446,0.17180770941204346,1283.1990313508475,0.08626962532124134,0.2262962199730573,475.57101530846563
-19.0,Fixed,0.6204755496147611,0.4801139791095663,41.203936295489015,Ogden,4.6,2.4,20,0.013417553129133805,0.04644995977513048,2590.897005374021,0.017210661110406932,0.09869556847811778,15377.859825910575,0.21703458795143396,0.20841983578760484,6003.320255860028
-12.0,Fixed,0.12929715978499787,0.10004805815552785,21.137728840924503,Ogden,4.3,1.3,20,0.11432429215629425,0.3957769886112576,869.1265879872769,0.022372875080798663,0.12829859413443126,7307.993917522027,0.08866477567403026,0.20804121363373893,2732.7527447834095
-28.0,Fixed,0.5802533512842802,0.44899069036600314,12.2177052261236,Ogden,4.0,1.7,20,0.0040918520809229125,0.014165501171145602,485.1687497801874,0.011348717739211305,0.06507990260129386,2902.9718561163145,0.19856464036813815,0.1760786980461475,1133.4527703742085
-21.0,Fixed,0.43372786710674927,0.3356116324915901,4.018634798529394,Ogden,3.7,0.6,20,0.20682214766011475,0.7159934711612072,23.727648473128465,0.0767488598723863,0.4401209405356462,274.93464338578224,0.23909962487975012,0.49724201472948115,100.89364221914668
-30.0,Fixed,0.8017827929768069,0.6204066016085261,8.32142595003822,Ogden,5.3,1.5,20,0.0031901528595234666,0.011043926606828998,195.5085298230031,0.0070885620222477415,0.04064978410707869,1370.333177952714,0.2706871692861927,0.22403343744081125,524.7210445752518
-16.0,Fixed,0.01934247078723361,0.014966892122074922,14.223652461874488,Ogden,5.4,1.4,20,0.07538298261126755,0.26096684517088153,477.5629446232031,0.009915078736187598,0.05685861374503556,4149.086672101168,0.034880177378229585,0.11093078367933067,1546.9577563954153
-18.0,Fixed,0.3510994158887059,0.2716750687920433,4.641195423935299,Ogden,4.7,0.7,20,0.1978676004743137,0.6849939027166572,38.89211633982774,0.04967271955818128,0.28485118980609025,496.0469056518357,0.1995465786404003,0.41384005377159694,179.86007247186626
-18.0,Fixed,0.10070975271264809,0.07792758335123866,22.10079062345853,Ogden,4.8,1.8,20,0.024657201342619155,0.08536027392692663,1058.5561398862114,0.009745792077257776,0.05588782924514571,7333.112256948185,0.04503758204417501,0.073058562174437,2804.589729152618
-25.0,Fixed,0.1224113352431557,0.09471991811473696,3.31114462516461,Ogden,4.8,0.7,20,0.14316908772158138,0.49563421152176196,20.31144109781545,0.04593945215588416,0.26344254395646954,235.6322361627207,0.10383995837354042,0.2845988911976562,86.41827396190025
-18.0,Fixed,0.06446363678727354,0.04988092308396002,7.980900208594586,Ogden,5.0,1.1,20,0.10991979421045917,0.38052914495118983,182.86799443640564,0.019708024471741605,0.11301684847208081,1734.4954077864525,0.0646971518231581,0.1811423055024102,641.7814341438176
-27.0,Fixed,1.1069277854041397,0.8565228782460286,20.402753752825024,Ogden,4.0,2.1,20,0.029993010609349308,0.10383220568840604,1034.5648330085403,0.009404670760131798,0.05393164859073757,5741.57479536135,0.3821084889245403,0.3380955775083907,2265.514127374239
-27.0,Fixed,0.016808559203651326,0.013006192181745521,5.327537670262434,Ogden,4.2,1.1,20,0.039979781432988866,0.13840520857328087,109.46618493369282,0.02652835402770188,0.15212843741194879,847.8983114198934,0.02777223155478069,0.10117994605565839,320.89734467461625
-27.0,Fixed,2.12289753102452,1.642663891421466,29.911342443953075,Ogden,4.3,2.5,20,0.10047055110168829,0.3478169985498608,1662.7479206329697,0.01436777094253784,0.08239284428648108,8887.722770727802,0.7459119510229154,0.6909579114192693,3526.7940112682413
-15.0,Fixed,0.030437513143219387,0.023552057060852685,29.694318243442353,Ogden,3.7,1.7,20,0.05067027449499625,0.17541441345046035,1710.1761772847804,0.018488683019085298,0.1060244617725322,11189.759529892628,0.03319882355243364,0.10166364409461508,4309.876675140284
-29.0,Fixed,0.09408118250133096,0.07279850256483456,3.278396755277721,Ogden,3.4,0.7,20,0.10991218378455567,0.38050279856942515,25.264781247714883,0.06885609256991607,0.3948593930107945,228.3816495354439,0.0909498196186009,0.28272023138168473,85.64160917947883
-31.0,Fixed,2.995754766560072,2.3180667510631414,19.40641392357003,Ogden,5.1,2.2,20,0.14580707624321515,0.5047666114115066,703.291863630102,0.014912737776120392,0.08551798928219696,4015.165111371482,1.0521581935264692,0.9694504505856149,1579.2877963083847
-31.0,Fixed,4.849778004776943,3.7526800485807854,28.270102362024257,Ogden,5.4,2.6,20,0.307661392355856,1.0650868427165094,1131.7330913114076,0.03248551274828605,0.18629012142110712,6183.676955748894,1.7299749699603615,1.6680190042394674,2447.8933831407753
-26.0,Fixed,0.054509154916058344,0.04217830546408682,3.644287972579907,Ogden,4.4,0.8,20,0.10829524698241703,0.37490515727854123,34.86391358199875,0.04284992122599988,0.2457254435208985,345.94753538498827,0.06855144104149175,0.22093630208784218,128.15191231318897
-26.0,Fixed,0.7343344422935816,0.5682161550212166,16.098847324255715,Ogden,4.5,1.9,20,0.008138803372689365,0.02817556119515234,695.5314089420111,0.008669206807599436,0.04971408643988834,4224.586210102838,0.2503808174912901,0.2153686008854191,1645.4054887897016
-14.0,Fixed,0.11284854638965405,0.0873203862384368,54.955698320052825,Ogden,3.7,2.1,20,0.026656371844168546,0.09228116244414551,3855.3354230563486,0.018139087872927784,0.10401968743726026,23327.69630005883,0.05254800203558346,0.09454041203994752,9079.32914047841
-14.0,Fixed,0.20340458205232673,0.15739118699986496,12.712358688599183,Ogden,3.9,1.1,20,0.137736994364932,0.4768289557882669,417.3051957881388,0.03450891646136261,0.19789345138279407,3588.404256607796,0.12521683095954045,0.2773711980569753,1339.473937028178
-14.0,Fixed,0.35896424704059887,0.277760748367499,80.57417793726687,Ogden,4.0,2.5,20,0.016829093796588774,0.05826030442213061,6127.001047697649,0.02182976897146212,0.12518411957351527,35743.87634709157,0.13254103660288324,0.15373505745438162,13983.817190908829
-16.0,Fixed,0.403464023186491,0.3121939578761641,6.868642138389685,Ogden,3.5,0.8,20,0.18801257895983334,0.6508770001394872,122.56664627656967,0.061520380335603086,0.3527923111879112,1193.7928885075048,0.21766566082730912,0.43862108973452085,441.0760589741547
-23.0,Fixed,0.18421991213713648,0.14254639864905186,18.72126038014686,Ogden,3.4,1.8,20,0.007271896428712277,0.02517443332265801,1023.2088586907286,0.016734460265105288,0.09596476616696269,5887.16471412729,0.06940875627698469,0.08789519937955752,2309.6982777327216
-18.0,Fixed,0.3676018497814327,0.2844443861424995,35.374991786534885,Ogden,4.8,2.2,20,0.01074872257625473,0.03721078847207822,2054.554629399831,0.014692913261129632,0.08425739241533278,12965.33207750504,0.13101449520627237,0.13530418900997015,5018.4205662304685
-11.0,Fixed,0.45172332017045785,0.349536224011209,116.45208548546614,Ogden,5.0,2.6,20,0.020582642949989877,0.07125464143063343,8425.930724652459,0.03636561963731927,0.20854082711523256,54276.693153245615,0.169557194252589,0.20977723085235833,20939.691987794515
-11.0,Fixed,0.05419830400939221,0.041937774042982545,34.52288423293832,Ogden,5.2,1.6,20,0.07740802128242658,0.2679772861889372,1606.7433085916566,0.012283260527766331,0.07043909427858457,13459.971873418765,0.047963195273195036,0.1267847181701681,5033.74602208112
-20.0,Fixed,0.9091213495342847,0.7034634465280152,48.75344180492496,Ogden,4.2,2.6,20,0.026677139949913158,0.09235305913552871,3368.5306942417865,0.017930221025567218,0.10282192797269105,18683.45001798845,0.31790957016992166,0.2995461445454117,7366.911384678388
-27.0,Fixed,0.2702540198117904,0.2091182044203913,9.498357867396557,Ogden,4.2,1.5,20,0.0037912068841238506,0.0131247035559992,320.72006468928964,0.013235713857084786,0.07590099502620427,2093.189208056348,0.09576031351766635,0.09938130100086494,807.802543537678
-20.0,Fixed,0.2023512764044617,0.15657615606733422,22.515613144348865,Ogden,4.4,1.9,20,0.011914573130085005,0.04124682326978248,1161.8379162026577,0.009946819399141774,0.0570406324806343,7401.221047252545,0.0747375563112295,0.08495453727258366,2861.8581921998507
-13.0,Fixed,0.44693048252506906,0.3458276034949252,8.09995638436956,Ogden,4.1,0.8,20,0.20250235674321487,0.7010388730764572,144.36135571869994,0.051247160038588854,0.29387991318004736,1624.0206596044425,0.2335599997689576,0.4469154632504766,592.1606572358373
-29.0,Fixed,0.09462015784025152,0.07321555299457629,5.9814292402115035,Ogden,3.8,1.2,20,0.015023291555355766,0.05200883363160438,148.83350932976722,0.027083141583436422,0.15530989992791783,1023.7460940996222,0.045575530326347896,0.09351142885136615,392.85367755653357
-22.0,Fixed,0.46661446565416365,0.3610587523624395,31.741058086196894,Ogden,3.4,2.2,20,0.009345680018825181,0.03235362340418733,2105.2153039100317,0.013260383093877677,0.07604246224431847,11384.945974891787,0.1630735095889555,0.15648494600364846,4507.300778962672
-22.0,Fixed,0.013811067437578203,0.01068678136845714,8.399233189476854,Ogden,3.6,1.2,20,0.06674486941575478,0.23106273325099858,267.97854484631785,0.032114875658156135,0.18416468079597462,1923.380055417868,0.037556937503829706,0.1419713984718101,733.252611151221
-24.0,Fixed,0.20746667105152394,0.16053436599235332,3.0493563135495334,Ogden,5.4,0.6,20,0.18056169900055108,0.625082947299368,10.742993771117058,0.04800517194982812,0.27528853802211994,147.57547025365514,0.1453445140006344,0.3536352837712804,53.789273446107245
-26.0,Fixed,1.8492356685349622,1.4309087532665896,26.84632710779646,Ogden,4.9,2.4,20,0.06762434549516676,0.23410737396296077,1347.1011853743205,0.01834689752207347,0.10521138433525272,7678.804791732178,0.6450689705174009,0.5900758371882677,3017.584101404765
-17.0,Fixed,0.18572646486068517,0.14371214486304917,6.201159738480925,Ogden,5.2,0.9,20,0.15645240620764125,0.541619467061239,93.35230499302062,0.02795379988174753,0.16030274216394594,1066.1821314236506,0.12337755698335799,0.2818781180294114,388.57853205171745
-12.0,Fixed,0.1499247748032792,0.11600937416889247,16.60528150691588,Ogden,4.9,1.2,20,0.12914944059939878,0.4470998745514156,548.6096439827135,0.018852844891185057,0.10811276987147025,5248.469676249341,0.09930902009795435,0.2237406728639261,1937.8948672463237
-26.0,Fixed,1.4771118780086137,1.14296536226292,25.063246509572444,Ogden,4.5,2.3,20,0.04831998598484638,0.16727799649680825,1296.9542974011192,0.012614863038186232,0.0723406887649738,7298.395947764723,0.512682242343882,0.4608613491749007,2873.471163891805
-19.0,Fixed,0.418711621265522,0.32399230350014907,3.9528695452231184,Ogden,4.8,0.6,20,0.2182580042294353,0.7555830351097711,19.469427559852807,0.05829299826673845,0.3342846951271853,276.501129385547,0.23175420792056525,0.4712866779123685,99.97447549687432
-28.0,Fixed,0.16595528178631214,0.1284135220834174,2.9761659796130235,Ogden,4.0,0.6,20,0.14750082863687142,0.5106301790677833,12.31559340132337,0.06794376200437983,0.3896275786587523,134.33016384423408,0.1271332908091878,0.3428904266033177,49.87397440839016
-14.0,Fixed,0.05086400607167488,0.03935774804291176,24.129844861186537,Ogden,3.9,1.5,20,0.07731783044275384,0.2676650563185156,1203.1412342850922,0.020416271242176005,0.11707833205963146,8658.11436308347,0.0495327025855349,0.14136704547368628,3295.12848074325
-28.0,Fixed,1.129137018685816,0.8737080249781739,17.459224381441413,Ogden,4.1,2.0,20,0.02885504858689871,0.09989271764168581,803.0118414282827,0.008956263763863614,0.051360231774012666,4536.965069561935,0.3889827770121928,0.3416536581312908,1785.8120451238863
-16.0,Fixed,0.12417941888051046,0.09608803273433147,13.176596736849936,Ogden,3.5,1.2,20,0.10982983570193214,0.3802177193833315,507.0444187927163,0.03549305949596741,0.20353707864620976,3815.0771370682646,0.08983410469280333,0.2266142769212909,1445.099384199277
