Alpha,BCsType,CompressionCostNoNorm,CompressionCostNormMax,CompressionCostStep,ConstitutiveModel,Lambda,Mu,NumberElements,SimpleShearCostNoNorm,SimpleShearCostNormMax,SimpleShearCostStep,TensileCostNoNorm,TensileCostNormMax,TensileCostStep,TotalCostNoNorm,TotalCostNormMax,TotalCostStep
-30.0,Fixed,1.243572740802546,2.2261871858188558,139.80655578092603,Ogden,1.1,2.0,20.0,0.19404277194324715,2.783026140550941,20.3978224381627,0.00618877770037234,0.24797045834845324,11564.396146421486,0.48126809681538857,1.7523945949060835,3908.2001748801918
-37.0,Fixed,1.029124992424339,1.8422926102919126,35.10125723280096,Ogden,1.0,1.4,20.0,0.16331067091763177,2.3422560997407897,10.470476365824897,0.0019455631234332432,0.07795435590368097,3168.2180388555207,0.39812707548846804,1.4208343553121277,1071.2632574847155
-25.0,Fixed,0.0016010458357085674,0.002866119211541144,2.4030181838783258,Ogden,2.9,0.7,20.0,0.0034092381116999203,0.04889642983969751,1.7824342213651705,0.002053540998540709,0.08228078746710252,460.8549115838291,0.0023546083153163986,0.04468111217278039,155.0134546630242
-32.0,Fixed,2.0165699513791644,3.609971526209621,57.74321313852491,Ogden,2.4,1.8,20.0,0.25217759320954297,3.6168151327411677,16.437822282637025,0.025625597302363395,1.0267602774191797,4380.684936073295,0.7647910472970235,2.7511823121233228,1484.9553238314857
-27.0,Fixed,0.07297241488963727,0.13063188795914701,0.360555984085701,Ogden,2.5,0.4,20.0,0.023359156665408973,0.3350248142201944,2.319734744740777,0.001551933609408293,0.062182503085898656,102.31369700884248,0.03262783505481818,0.17594640175508003,34.99799591255632
-20.0,Fixed,0.009284355319688227,0.01662042931878709,26.33433841114069,Ogden,1.8,1.0,20.0,0.002149126587236376,0.030823490160103405,3.755661927880624,0.00199160350212673,0.07979909073823052,2779.4091695262423,0.004475028469683778,0.04241433673904033,936.4997232884213
-20.0,Fixed,0.6797263011602553,1.216815013595794,248.6588401162338,Ogden,1.9,2.1,20.0,0.08157169141836594,1.1699283991503897,21.719103017601466,0.025224257350500386,1.0106794846301568,20292.805754799712,0.2621740833097072,1.1324742991254468,6854.394565977848
-20.0,Fixed,0.1301551590814913,0.23299782779770417,68.77977363790016,Ogden,2.1,1.4,20.0,0.011279128217383052,0.16176901802239568,7.375445843153608,0.010600070505498967,0.4247210788676994,6217.333607150099,0.05067811926812444,0.2731626415625998,2097.8296088770508
-29.0,Fixed,0.21462623691873803,0.3842140975691271,1.1833331456888934,Ogden,1.2,0.3,20.0,0.03549579286022088,0.5090924975987697,2.938638406890036,0.012435483396059991,0.49826196169884285,75.63743577690298,0.08751917105833963,0.46385618562224656,26.586469109827302
-29.0,Fixed,0.0003999425299596876,0.0007159588707980526,3.163021862731377,Ogden,1.5,0.7,20.0,0.0007565320400231286,0.010850434790554793,1.991247688791121,0.0016244323327939234,0.06508736452025442,581.3597519849877,0.0009269689675922465,0.02555125272720242,195.5046738455034
