,Stretches,P
0,1.0,-0.0006152204696427225
1,1.02,0.03426940457529853
2,1.04,0.06309836791087642
3,1.06,0.08992118791781298
4,1.08,0.1173058324397205
5,1.1,0.14698275891733414
