,Stretches,P
0,1.0,-0.0009589685590035636
1,0.98,-0.0484716855594171
2,0.96,-0.12011832689652331
3,0.94,-0.2360221596133045
4,0.9199999999999999,-0.43223184015747096
5,0.8999999999999999,-0.7744344949425138
