,Stretches,P
0,1.0,-0.0009595443217999615
1,0.98,-0.04846414702970147
2,0.96,-0.12006795805290618
3,0.94,-0.23584283028158878
4,0.9199999999999999,-0.43172735354156344
5,0.8999999999999999,-0.7731743439238702
