,Stretches,P
0,1.0,-0.00016685198420392434
1,1.02,0.03450950709974245
2,1.04,0.06334071279680697
3,1.06,0.09037666024827852
4,1.08,0.11823075125928875
5,1.1,0.14872031122384793
