,Stretches,P
0,1.0,-0.0010738369985748499
1,0.98,-0.04875879783397199
2,0.96,-0.1207011634110801
3,0.94,-0.23710953214491645
4,0.9199999999999999,-0.43419090577062996
5,0.8999999999999999,-0.7779240255533911
