,Stretches,P
0,1.0,-0.00016622819301008438
1,1.02,0.03450710391248325
2,1.04,0.06333579196859192
3,1.06,0.09037556329938738
4,1.08,0.11824312424914016
5,1.1,0.14875822085433263
