,Stretches,P
0,1.0,-0.018151763021029263
1,0.98,-0.07426996273613172
2,0.96,-0.158531154261393
3,0.94,-0.29179795026737865
4,0.9199999999999999,-0.5092914754071177
5,0.8999999999999999,-0.8725421141313592
