,Stretches,P
0,1.0,-0.026054744173666208
1,0.98,-0.09234831358832281
2,0.96,-0.18684557111508915
3,0.94,-0.3294667518143419
4,0.9199999999999999,-0.5549528781050006
5,0.8999999999999999,-0.9252820751118458
