,Stretches,P
0,1.0,-0.00040709945215490766
1,0.98,-0.041886303281164015
2,0.96,-0.08495586170728478
3,0.94,-0.12972112557736576
4,0.9199999999999999,-0.1762947151517579
5,0.8999999999999999,-0.22479689513264797
