,Stretches,P
0,0.0,8.198844389735368e-05
1,0.04,0.016430178274498445
2,0.08,0.03268421385345002
3,0.12,0.04885069069830558
4,0.16,0.06493626494685524
5,0.2,0.08094759220162999
