,Stretches,P
0,1.0,-0.00040795503405867113
1,0.98,-0.04199234149307337
2,0.96,-0.08521098772447705
3,0.94,-0.13017920694580704
4,0.9199999999999999,-0.1770234861000085
5,0.8999999999999999,-0.22588283715343688
