,Stretches,P
0,0.0,8.16962910737144e-05
1,0.04,0.016393651643245254
2,0.08,0.03265403362880898
3,0.12,0.0488669195076249
4,0.16,0.06503629435337487
5,0.2,0.0811660290444414
