,Stretches,P
0,0.0,8.124711057348081e-05
1,0.04,0.016279409625930656
2,0.08,0.032397802673710764
3,0.12,0.048469535404726066
4,0.16,0.06452713497393615
5,0.2,0.08060212208893688
