,Stretches,P
0,0.0,7.980377107729065e-05
1,0.04,0.01597691372356876
2,0.08,0.031764700205359445
3,0.12,0.04746931012503355
4,0.16,0.06311679068071492
5,0.2,0.07873262935621254
