,Stretches,P
0,1.0,-0.00040716461411210736
1,0.98,-0.04191087741623325
2,0.96,-0.08504432168877926
3,0.94,-0.12991962540092114
4,0.9199999999999999,-0.17665807232267056
5,0.8999999999999999,-0.2253909305161856
