,Stretches,P
0,1.0,-0.00040767667416904285
1,0.98,-0.04196088560367791
2,0.96,-0.0851381838580163
3,0.94,-0.13004856636078482
4,0.9199999999999999,-0.17681066496015072
5,0.8999999999999999,-0.22555383343282043
